date,symbol,direction,action,score,regime,market_conf,regime_fit,rel_opp,risk_penalty,rsi,entry_price,t1_pnl,t3_pnl,t5_pnl,t1_win,t3_win,t5_win
2026-03-02,UNH,LONG,MONITOR,50.8,neutral,14.0,8.0,7.8,0.0,64.5,292.65,-1.939,-2.089,-2.558,0,0,0
2026-03-02,LMT,LONG,MONITOR,49.5,neutral,17.0,8.0,5.0,1.5,66.2,676.7,-1.312,-3.207,-1.855,0,0,0
2026-03-02,AVGO,SHORT,MONITOR,50.8,neutral,14.0,8.0,7.8,0.0,29.4,318.82,1.562,-4.376,-8.447,1,0,0
2026-03-02,TSM,LONG,IGNORE,44.5,neutral,11.0,8.0,4.5,0.0,58.6,368.07,-4.329,-4.132,-5.53,0,0,0
2026-03-02,GLD,LONG,IGNORE,47.2,neutral,14.0,8.0,4.2,0.0,60.5,490.0,-4.461,-4.871,-3.565,0,0,0
2026-03-02,AMD,SHORT,MONITOR,50.8,neutral,14.0,8.0,7.8,0.0,35.8,198.62,3.862,-0.418,-2.044,1,0,0
2026-03-02,WMT,SHORT,IGNORE,46.6,neutral,14.0,8.0,3.6,0.0,46.9,127.1,-0.637,2.982,2.172,0,1,1
2026-03-02,IWM,LONG,MONITOR,48.5,neutral,17.0,8.0,2.5,0.0,44.7,263.34,-1.732,-2.672,-3.863,0,0,0
2026-03-02,TLT,LONG,IGNORE,43.0,neutral,14.0,8.0,0.0,0.0,69.1,89.61,-0.201,-0.915,-0.424,0,0,0
2026-03-02,SMH,SHORT,MONITOR,49.0,neutral,14.0,8.0,6.0,0.0,49.8,406.39,3.772,2.717,2.958,1,1,1
2026-03-02,XLF,SHORT,MONITOR,52.0,neutral,17.0,8.0,6.0,0.0,34.9,51.3,0.175,0.136,1.891,1,1,1
2026-03-02,LLY,SHORT,IGNORE,47.4,neutral,14.0,8.0,5.9,1.5,44.8,1017.97,1.006,3.41,0.941,1,1,1
2026-03-02,COST,LONG,IGNORE,42.0,neutral,11.0,8.0,2.0,0.0,51.6,1002.77,0.499,-2.014,0.252,1,0,1
2026-03-03,QQQ,SHORT,MONITOR,53.5,neutral,17.0,9.5,6.0,0.0,42.7,601.58,-1.524,0.304,-1.029,0,1,0
2026-03-03,NVDA,SHORT,MONITOR,50.4,neutral,14.0,9.5,5.9,0.0,41.1,180.04,-1.661,1.239,-2.622,0,1,0
2026-03-03,XOM,LONG,IGNORE,45.7,neutral,14.0,6.5,4.2,0.0,51.8,151.83,-1.324,-0.408,-2.437,0,0,0
2026-03-03,MSFT,LONG,MONITOR,48.0,neutral,14.0,6.5,6.5,0.0,44.1,403.93,0.314,1.245,0.453,1,1,1
2026-03-03,AAPL,SHORT,MONITOR,50.4,neutral,14.0,9.5,5.9,0.0,41.6,263.75,0.466,2.385,1.107,1,1,1
2026-03-03,GOOGL,SHORT,MONITOR,50.4,neutral,14.0,9.5,5.9,0.0,36.3,303.37,0.148,1.667,-1.211,1,1,0
2026-03-03,META,SHORT,IGNORE,47.4,neutral,11.0,9.5,5.9,0.0,42.3,654.52,-1.931,1.56,0.154,0,1,1
2026-03-03,AMZN,SHORT,IGNORE,46.3,neutral,11.0,9.5,4.8,0.0,52.4,208.73,-3.876,-2.146,-2.683,0,0,0
2026-03-03,TSLA,SHORT,MONITOR,54.7,neutral,14.0,9.5,10.2,0.0,29.2,392.43,-3.443,-1.096,-1.735,0,0,0
2026-03-03,JPM,SHORT,IGNORE,47.4,neutral,11.0,9.5,5.9,0.0,34.7,300.26,0.29,3.59,3.84,1,1,1
2026-03-03,BAC,SHORT,MONITOR,52.1,neutral,14.0,9.5,7.6,0.0,27.0,49.69,-0.66,2.111,2.272,0,1,1
2026-03-03,GS,SHORT,MONITOR,52.1,neutral,14.0,9.5,7.6,0.0,32.9,862.58,-0.541,4.772,3.335,0,1,1
2026-03-03,PLTR,LONG,MONITOR,51.7,neutral,14.0,6.5,10.2,0.0,59.1,147.22,4.055,6.752,2.663,1,1,1
2026-03-03,NFLX,LONG,MONITOR,51.7,neutral,14.0,6.5,10.2,0.0,71.8,97.7,0.983,1.351,-0.778,1,1,0
2026-03-03,COIN,LONG,IGNORE,45.3,neutral,11.0,6.5,9.8,3.0,59.0,182.36,14.57,8.149,7.765,1,1,1
2026-03-03,SOFI,SHORT,MONITOR,52.8,neutral,11.0,9.5,12.8,1.5,31.9,18.61,-0.484,-1.558,1.72,0,0,1
2026-03-03,ARM,SHORT,MONITOR,54.3,neutral,14.0,9.5,9.8,0.0,43.0,121.72,-1.964,6.03,0.961,0,1,1
2026-03-03,UNH,LONG,IGNORE,46.3,neutral,11.0,6.5,7.8,0.0,61.5,286.98,0.951,-0.944,-1.616,1,0,0
2026-03-03,LMT,LONG,IGNORE,45.7,neutral,14.0,6.5,4.2,0.0,66.1,667.82,-0.5,0.591,-2.486,0,1,0
2026-03-03,AVGO,SHORT,MONITOR,52.3,neutral,14.0,9.5,7.8,0.0,28.7,313.84,-1.176,-5.302,-9.158,0,0,0
2026-03-03,TSM,SHORT,MONITOR,50.6,neutral,14.0,9.5,7.6,1.5,45.1,352.14,-1.221,4.033,1.71,0,1,1
2026-03-03,GLD,LONG,IGNORE,47.6,neutral,14.0,6.5,7.6,1.5,52.3,468.14,0.782,1.147,2.076,1,1,1
2026-03-03,AMD,SHORT,MONITOR,50.8,neutral,14.0,9.5,7.8,1.5,33.0,190.95,-5.824,-0.775,-6.431,0,0,0
2026-03-03,WMT,LONG,IGNORE,44.3,neutral,14.0,6.5,2.8,0.0,52.1,127.91,-0.078,-3.213,-2.181,0,0,0
2026-03-03,IWM,SHORT,MONITOR,51.7,neutral,17.0,9.5,4.2,0.0,39.5,258.78,-0.972,3.221,2.268,0,1,1
2026-03-03,TLT,LONG,IGNORE,41.5,neutral,14.0,6.5,0.0,0.0,61.0,89.43,-0.313,-1.085,-1.286,0,0,0
2026-03-03,SMH,SHORT,MONITOR,55.0,neutral,17.0,9.5,9.0,1.5,41.8,391.06,-2.056,2.685,-1.603,0,1,0
2026-03-03,XLF,SHORT,MONITOR,54.5,neutral,17.0,9.5,7.0,0.0,36.1,51.21,-0.566,1.25,2.246,0,1,1
2026-03-03,LLY,SHORT,MONITOR,50.4,neutral,14.0,9.5,5.9,0.0,46.6,1007.73,0.413,1.727,0.633,1,1,1
2026-03-03,COST,LONG,IGNORE,43.5,neutral,14.0,6.5,2.0,0.0,62.8,1007.77,-0.102,-0.96,-1.033,0,0,0
2026-03-04,QQQ,LONG,IGNORE,46.7,neutral,14.0,8.5,3.2,0.0,48.4,610.75,-0.301,-0.49,-0.501,0,0,0
2026-03-04,NVDA,SHORT,IGNORE,45.4,neutral,11.0,7.5,5.9,0.0,42.9,183.03,-0.164,0.213,-1.639,0,1,0
2026-03-04,XOM,LONG,IGNORE,45.0,neutral,11.0,8.5,4.5,0.0,42.8,149.82,0.627,0.414,1.175,1,1,1
2026-03-04,MSFT,LONG,MONITOR,50.0,neutral,14.0,8.5,6.5,0.0,51.4,405.2,1.352,1.039,-0.079,1,1,0
2026-03-04,AAPL,SHORT,MONITOR,48.4,neutral,14.0,7.5,5.9,0.0,38.9,262.52,0.849,1.006,0.651,1,1,1
2026-03-04,GOOGL,SHORT,IGNORE,46.1,neutral,14.0,7.5,3.6,0.0,41.8,302.92,0.742,-1.137,-1.909,1,0,0
2026-03-04,META,LONG,MONITOR,49.4,neutral,14.0,8.5,5.9,0.0,49.6,667.16,-1.072,-3.046,-1.927,0,0,0
2026-03-04,AMZN,LONG,IGNORE,47.9,neutral,14.0,8.5,5.9,1.5,65.3,216.82,0.978,-1.536,-1.923,1,0,0
2026-03-04,TSLA,SHORT,MONITOR,51.2,neutral,14.0,7.5,10.2,1.5,37.5,405.94,0.096,1.788,-0.463,1,1,0
2026-03-04,JPM,SHORT,MONITOR,48.4,neutral,14.0,7.5,5.9,0.0,39.1,299.39,1.951,3.163,3.965,1,1,1
2026-03-04,BAC,SHORT,IGNORE,45.4,neutral,11.0,7.5,5.9,0.0,33.2,50.02,0.974,4.233,2.993,1,1,1
2026-03-04,GS,SHORT,IGNORE,45.4,neutral,11.0,7.5,5.9,0.0,34.8,867.25,3.666,4.061,5.015,1,1,1
2026-03-04,PLTR,LONG,IGNORE,46.8,neutral,11.0,8.5,7.8,1.5,69.7,153.19,-0.339,2.115,-1.038,0,1,0
2026-03-04,NFLX,LONG,IGNORE,45.8,neutral,11.0,8.5,7.8,2.5,78.1,98.66,0.517,-0.345,-3.821,1,0,0
2026-03-04,COIN,LONG,MONITOR,54.0,neutral,14.0,8.5,15.0,4.5,71.8,208.93,-1.541,-4.375,-4.93,0,0,0
2026-03-04,SOFI,SHORT,IGNORE,47.8,neutral,11.0,7.5,9.8,1.5,35.9,18.7,-2.941,-0.481,0.909,0,0,1
2026-03-04,ARM,LONG,IGNORE,46.5,neutral,14.0,8.5,3.0,0.0,48.2,124.11,-2.812,-5.221,-3.231,0,0,0
2026-03-04,UNH,LONG,MONITOR,51.3,neutral,14.0,8.5,7.8,0.0,59.8,289.71,-1.093,-1.566,-1.539,0,0,0
2026-03-04,LMT,LONG,IGNORE,43.7,neutral,11.0,8.5,3.2,0.0,64.9,664.48,-1.427,-0.05,-2.259,0,0,0
2026-03-04,AVGO,SHORT,MONITOR,52.7,neutral,14.0,7.5,10.2,0.0,30.3,317.53,-4.8,-8.887,-7.571,0,0,0
2026-03-04,TSM,SHORT,IGNORE,45.4,neutral,11.0,7.5,5.9,0.0,39.7,356.44,1.002,2.445,0.806,1,1,1
2026-03-04,GLD,LONG,IGNORE,46.3,neutral,14.0,8.5,2.8,0.0,51.7,471.8,-1.202,0.155,0.941,0,1,1
2026-03-04,AMD,SHORT,IGNORE,44.3,neutral,11.0,7.5,7.8,3.0,42.6,202.07,1.297,-0.302,-1.366,1,0,0
2026-03-04,WMT,LONG,IGNORE,43.3,neutral,11.0,8.5,2.8,0.0,48.2,127.81,-3.521,-2.715,-3.38,0,0,0
2026-03-04,IWM,SHORT,IGNORE,41.5,neutral,11.0,7.5,2.0,0.0,45.3,261.3,1.91,3.11,3.404,1,1,1
2026-03-04,TLT,LONG,IGNORE,43.5,neutral,14.0,8.5,0.0,0.0,63.2,89.15,-0.404,0.09,-2.255,0,1,0
2026-03-04,SMH,SHORT,IGNORE,45.4,neutral,11.0,7.5,5.9,0.0,40.4,399.1,0.94,1.185,-0.484,1,1,0
2026-03-04,XLF,SHORT,IGNORE,44.0,neutral,11.0,7.5,4.5,0.0,42.2,51.5,0.524,2.272,3.612,1,1,1
2026-03-04,LLY,SHORT,IGNORE,46.1,neutral,14.0,7.5,3.6,0.0,47.8,1003.57,2.024,-0.48,0.372,1,0,1
2026-03-04,COST,LONG,IGNORE,42.5,neutral,11.0,8.5,2.0,0.0,60.5,1006.74,-2.401,-0.143,-1.441,0,0,0
2026-03-05,QQQ,LONG,IGNORE,46.7,neutral,14.0,7.5,4.2,0.0,56.4,608.91,-1.504,-0.187,-1.913,0,0,0
2026-03-05,NVDA,SHORT,MONITOR,48.1,neutral,11.0,8.5,7.6,0.0,46.1,183.33,3.011,-0.78,0.104,1,0,1
2026-03-05,XOM,LONG,IGNORE,46.7,neutral,14.0,7.5,4.2,0.0,51.4,150.76,0.298,-1.744,1.837,1,0,1
2026-03-05,MSFT,LONG,MONITOR,49.0,neutral,14.0,7.5,6.5,0.0,57.4,410.68,-0.419,-1.198,-2.148,0,0,0
2026-03-05,AAPL,SHORT,MONITOR,49.5,neutral,14.0,8.5,6.0,0.0,48.5,260.29,1.087,-0.207,1.74,1,0,1
2026-03-05,GOOGL,SHORT,MONITOR,49.4,neutral,14.0,8.5,5.9,0.0,41.5,300.67,0.784,-2.119,-0.958,1,0,0
2026-03-05,META,LONG,IGNORE,47.1,neutral,11.0,7.5,7.6,0.0,55.3,660.0,-2.378,-0.984,-3.389,0,0,0
2026-03-05,AMZN,LONG,MONITOR,48.4,neutral,14.0,7.5,5.9,0.0,74.6,218.94,-2.617,-2.106,-4.298,0,0,0
2026-03-05,TSLA,SHORT,MONITOR,51.3,neutral,14.0,8.5,7.8,0.0,42.7,405.55,2.175,1.556,2.599,1,1,1
2026-03-05,JPM,SHORT,MONITOR,54.1,neutral,17.0,8.5,7.6,0.0,40.9,293.55,1.386,1.642,3.631,1,1,1
2026-03-05,BAC,SHORT,MONITOR,49.4,neutral,14.0,8.5,5.9,0.0,36.1,49.53,1.797,1.958,4.846,1,1,1
2026-03-05,GS,SHORT,MONITOR,52.6,neutral,17.0,8.5,7.6,1.5,36.1,835.46,1.681,0.197,5.738,1,1,1
2026-03-05,PLTR,LONG,IGNORE,41.8,neutral,8.0,7.5,7.8,2.5,80.7,152.67,2.941,-1.002,0.544,1,0,1
2026-03-05,NFLX,LONG,IGNORE,44.8,neutral,11.0,7.5,7.8,2.5,88.1,99.17,-0.151,-2.249,-4.901,0,0,0
2026-03-05,COIN,LONG,IGNORE,40.8,neutral,8.0,7.5,9.8,5.5,77.1,205.71,-4.127,-4.467,-6.067,0,0,0
2026-03-05,SOFI,SHORT,MONITOR,51.8,neutral,11.0,8.5,12.8,1.5,49.6,19.25,1.818,4.987,8.052,1,1,1
2026-03-05,ARM,SHORT,MONITOR,49.5,neutral,14.0,8.5,6.0,0.0,47.6,120.62,5.173,0.058,4.56,1,1,1
2026-03-05,UNH,LONG,IGNORE,44.3,neutral,11.0,7.5,4.8,0.0,53.4,286.54,-0.793,-1.467,-3.313,0,0,0
2026-03-05,LMT,LONG,IGNORE,45.5,neutral,11.0,7.5,6.0,0.0,57.9,655.0,2.56,-0.577,-0.331,1,0,0
2026-03-05,AVGO,LONG,MONITOR,53.0,neutral,14.0,7.5,12.0,1.5,51.2,332.77,-0.688,2.948,0.962,0,1,1
2026-03-05,TSM,SHORT,MONITOR,54.1,neutral,17.0,8.5,7.6,0.0,40.9,352.87,4.23,1.913,4.847,1,1,1
2026-03-05,GLD,SHORT,MONITOR,49.4,neutral,14.0,8.5,5.9,0.0,56.4,466.13,-1.583,-2.516,-0.161,0,0,0
2026-03-05,AMD,SHORT,MONITOR,51.3,neutral,14.0,8.5,7.8,0.0,45.5,199.45,3.52,-1.895,0.857,1,0,1
2026-03-05,WMT,SHORT,MONITOR,49.6,neutral,14.0,8.5,7.6,1.5,30.9,123.31,-0.397,-1.468,-1.638,0,0,0
2026-03-05,IWM,SHORT,MONITOR,50.7,neutral,17.0,8.5,4.2,0.0,45.9,256.3,2.286,1.324,3.642,1,1,1
2026-03-05,TLT,SHORT,IGNORE,46.5,neutral,17.0,8.5,0.0,0.0,48.4,88.79,0.372,0.574,2.05,1,1,1
2026-03-05,SMH,SHORT,MONITOR,54.1,neutral,17.0,8.5,7.6,0.0,43.0,395.35,3.741,-0.501,1.826,1,0,1
2026-03-05,XLF,SHORT,MONITOR,48.0,neutral,14.0,8.5,4.5,0.0,46.8,51.23,1.288,2.284,4.685,1,1,1
2026-03-05,LLY,SHORT,MONITOR,51.1,neutral,14.0,8.5,7.6,0.0,38.1,983.26,-0.719,-1.84,0.611,0,0,1
2026-03-05,COST,SHORT,MONITOR,50.7,neutral,17.0,8.5,4.2,0.0,44.2,982.57,-1.581,-1.505,-2.112,0,0,0
2026-03-06,QQQ,SHORT,MONITOR,56.0,bear,17.0,12.0,6.0,0.0,48.5,599.75,-1.336,-1.324,1.005,0,0,1
2026-03-06,NVDA,SHORT,MONITOR,51.4,bear,14.0,12.0,5.9,1.5,44.8,177.81,-2.716,-4.623,-1.372,0,0,0
2026-03-06,XOM,LONG,IGNORE,41.2,bear,14.0,4.0,4.2,2.0,54.9,151.21,-0.509,0.245,3.247,0,1,1
2026-03-06,MSFT,LONG,IGNORE,40.5,bear,11.0,4.0,6.5,2.0,56.4,408.96,0.11,-0.998,-3.279,1,0,0
2026-03-06,AAPL,SHORT,MONITOR,51.5,bear,14.0,12.0,4.5,0.0,51.9,257.46,-0.94,-1.301,2.851,0,0,1
2026-03-06,GOOGL,SHORT,MONITOR,50.6,bear,14.0,12.0,3.6,0.0,42.3,298.31,-2.699,-3.483,-1.331,0,0,0
2026-03-06,META,SHORT,MONITOR,57.2,bear,14.0,12.0,10.2,0.0,52.4,644.31,-0.392,-1.551,4.831,0,0,1
2026-03-06,AMZN,LONG,IGNORE,41.8,bear,11.0,4.0,7.8,2.0,66.3,213.21,0.131,-0.263,-2.598,1,0,0
2026-03-06,TSLA,SHORT,MONITOR,57.2,bear,14.0,12.0,10.2,0.0,38.1,396.73,-0.492,-2.795,1.394,0,0,1
2026-03-06,JPM,SHORT,MONITOR,57.6,bear,17.0,12.0,7.6,0.0,37.9,289.48,-0.152,0.677,2.087,0,1,1
2026-03-06,BAC,SHORT,MONITOR,54.6,bear,14.0,12.0,7.6,0.0,32.8,48.64,1.521,0.247,3.947,1,1,1
2026-03-06,GS,SHORT,MONITOR,54.8,bear,14.0,12.0,7.8,0.0,33.8,821.42,-1.292,-0.285,4.773,0,0,1
2026-03-06,PLTR,LONG,IGNORE,44.7,bear,14.0,4.0,10.2,4.5,81.7,157.16,-0.465,-3.538,-3.951,0,0,0
2026-03-06,NFLX,LONG,IGNORE,36.3,bear,8.0,4.0,7.8,4.5,87.3,99.02,-0.707,-4.171,-3.747,0,0,0
2026-03-06,COIN,LONG,IGNORE,40.8,bear,11.0,4.0,9.8,5.0,65.8,197.22,1.303,0.715,-0.857,1,1,0
2026-03-06,SOFI,SHORT,WATCHLIST,61.3,bear,17.0,12.0,12.8,1.5,44.0,18.9,0.582,1.958,6.032,1,1,1
2026-03-06,ARM,SHORT,MONITOR,49.3,bear,11.0,12.0,9.8,4.5,34.7,114.38,-2.841,-5.001,-1.198,0,0,0
2026-03-06,UNH,LONG,IGNORE,41.8,bear,11.0,4.0,7.8,2.0,44.2,284.27,0.317,0.345,-0.767,1,1,0
2026-03-06,LMT,LONG,IGNORE,44.2,bear,17.0,4.0,4.2,2.0,58.5,671.77,-1.134,-3.32,-3.836,0,0,0
2026-03-06,AVGO,LONG,MONITOR,49.0,bear,14.0,4.0,12.0,2.0,54.2,330.48,4.621,3.356,-2.518,1,1,0
2026-03-06,TSM,SHORT,MONITOR,50.1,bear,11.0,12.0,7.6,1.5,35.0,337.94,-2.895,-4.624,0.171,0,0,1
2026-03-06,GLD,LONG,IGNORE,41.5,bear,14.0,4.0,4.5,2.0,54.9,473.51,-0.207,0.577,-2.676,0,1,0
2026-03-06,AMD,SHORT,MONITOR,53.3,bear,14.0,12.0,7.8,1.5,40.5,192.43,-5.327,-6.444,-0.499,0,0,0
2026-03-06,WMT,SHORT,MONITOR,49.9,bear,11.0,12.0,5.9,0.0,31.5,123.8,-0.436,0.25,-2.197,0,1,0
2026-03-06,IWM,SHORT,MONITOR,57.0,bear,17.0,12.0,7.0,0.0,33.3,250.44,-1.088,-0.781,1.714,0,0,1
2026-03-06,TLT,SHORT,MONITOR,50.0,bear,17.0,12.0,0.0,0.0,38.7,88.46,-0.87,1.492,2.17,0,1,1
2026-03-06,SMH,SHORT,MONITOR,56.1,bear,17.0,12.0,7.6,1.5,34.8,380.56,-3.629,-5.379,-1.779,0,0,0
2026-03-06,XLF,SHORT,MONITOR,56.0,bear,17.0,12.0,6.0,0.0,43.0,50.57,0.475,1.839,3.322,1,1,1
2026-03-06,LLY,SHORT,MONITOR,49.9,bear,11.0,12.0,5.9,0.0,39.1,990.33,-1.824,-0.96,0.53,0,0,1
2026-03-06,COST,LONG,IGNORE,42.5,bear,17.0,4.0,2.5,2.0,42.5,998.1,0.721,-0.588,1.035,1,0,1
2026-03-09,QQQ,LONG,MONITOR,50.7,neutral,17.0,8.5,4.2,0.0,54.1,607.76,0.002,-1.728,-1.214,1,0,0
2026-03-09,NVDA,SHORT,IGNORE,45.4,neutral,11.0,7.5,5.9,0.0,47.7,182.64,-1.161,-0.274,-0.318,0,0,0
2026-03-09,XOM,LONG,IGNORE,47.7,neutral,14.0,8.5,4.2,0.0,58.0,150.44,-1.535,2.054,4.513,0,1,1
2026-03-09,MSFT,LONG,MONITOR,50.0,neutral,14.0,8.5,6.5,0.0,60.6,409.41,-0.892,-1.844,-2.311,0,0,0
2026-03-09,AAPL,SHORT,IGNORE,44.0,neutral,11.0,7.5,4.5,0.0,44.8,259.88,-0.366,1.585,2.717,0,1,1
2026-03-09,GOOGL,SHORT,IGNORE,45.4,neutral,11.0,7.5,5.9,0.0,54.4,306.36,-0.222,0.917,0.261,0,1,1
2026-03-09,META,SHORT,MONITOR,49.7,neutral,11.0,7.5,10.2,0.0,53.7,646.84,-1.032,1.423,2.997,0,1,1
2026-03-09,AMZN,LONG,MONITOR,51.3,neutral,14.0,8.5,7.8,0.0,64.6,213.49,0.393,-1.855,-0.82,1,0,0
2026-03-09,TSLA,SHORT,MONITOR,52.7,neutral,14.0,7.5,10.2,0.0,42.7,398.68,-0.14,0.921,0.783,0,1,1
2026-03-09,JPM,SHORT,MONITOR,50.1,neutral,14.0,7.5,7.6,0.0,32.8,289.92,0.41,2.425,1.297,1,1,1
2026-03-09,BAC,SHORT,MONITOR,55.7,neutral,17.0,7.5,10.2,0.0,29.5,47.9,-1.378,1.608,1.754,0,1,1
2026-03-09,GS,SHORT,MONITOR,50.1,neutral,14.0,7.5,7.6,0.0,33.8,832.03,-0.214,5.35,4.478,0,1,1
2026-03-09,PLTR,LONG,IGNORE,42.8,neutral,8.0,8.5,7.8,2.5,79.5,156.43,-3.382,-1.873,-2.372,0,0,0
2026-03-09,NFLX,LONG,IGNORE,42.8,neutral,8.0,8.5,7.8,2.5,85.2,98.32,-1.404,-4.079,-3.173,0,0,0
2026-03-09,COIN,LONG,MONITOR,51.8,neutral,14.0,8.5,9.8,1.5,66.0,199.79,-1.637,-3.283,1.767,0,0,1
2026-03-09,SOFI,SHORT,MONITOR,56.8,neutral,17.0,7.5,12.8,1.5,43.9,18.79,2.661,5.801,6.174,1,1,1
2026-03-09,ARM,SHORT,MONITOR,49.3,neutral,11.0,7.5,9.8,0.0,37.5,117.63,-2.482,2.134,-3.46,0,1,0
2026-03-09,UNH,LONG,MONITOR,56.7,neutral,17.0,8.5,10.2,0.0,48.4,285.17,-0.992,-2.847,0.112,0,0,1
2026-03-09,LMT,LONG,IGNORE,47.7,neutral,14.0,8.5,4.2,0.0,56.5,664.15,-1.947,-1.704,-2.853,0,0,0
2026-03-09,AVGO,LONG,MONITOR,54.0,neutral,14.0,8.5,12.0,1.5,59.2,345.75,-0.917,-2.829,-6.025,0,0,0
2026-03-09,TSM,SHORT,MONITOR,51.5,neutral,14.0,7.5,9.0,0.0,42.2,347.72,0.462,3.438,2.429,1,1,1
2026-03-09,GLD,LONG,IGNORE,43.3,neutral,11.0,8.5,2.8,0.0,62.5,472.53,1.128,-1.196,-2.561,1,0,0
2026-03-09,AMD,SHORT,IGNORE,46.7,neutral,11.0,7.5,10.2,3.0,49.8,202.68,-0.271,2.437,3.01,0,1,1
2026-03-09,WMT,SHORT,IGNORE,45.4,neutral,11.0,7.5,5.9,0.0,40.1,124.34,-0.627,-0.796,-1.327,0,0,0
2026-03-09,IWM,SHORT,MONITOR,49.5,neutral,14.0,7.5,7.0,0.0,37.9,253.17,0.103,2.449,1.853,1,1,1
2026-03-09,TLT,LONG,IGNORE,46.5,neutral,17.0,8.5,0.0,0.0,46.5,89.23,-1.065,-2.533,-2.264,0,0,0
2026-03-09,SMH,SHORT,MONITOR,50.0,neutral,14.0,7.5,9.0,1.5,43.6,394.37,-0.751,1.582,0.114,0,1,1
2026-03-09,XLF,SHORT,MONITOR,51.5,neutral,17.0,7.5,6.0,0.0,37.4,50.33,0.536,2.98,2.046,1,1,1
2026-03-09,LLY,SHORT,IGNORE,45.4,neutral,11.0,7.5,5.9,0.0,44.3,1008.39,0.698,3.088,1.911,1,1,1
2026-03-09,COST,LONG,MONITOR,49.0,neutral,17.0,8.5,2.5,0.0,47.5,1005.3,-0.79,-0.197,-0.354,0,0,0
2026-03-10,QQQ,LONG,IGNORE,46.2,neutral,14.0,8.0,3.2,0.0,51.3,607.77,-0.013,-2.312,-0.734,0,0,0
2026-03-10,NVDA,SHORT,IGNORE,45.9,neutral,11.0,8.0,5.9,0.0,46.8,184.76,-0.687,2.441,1.532,0,1,1
2026-03-10,XOM,SHORT,IGNORE,47.5,neutral,14.0,8.0,4.5,0.0,44.7,148.13,-2.329,-5.394,-7.21,0,0,0
2026-03-10,MSFT,LONG,IGNORE,46.5,neutral,11.0,8.0,6.5,0.0,55.5,405.76,-0.217,-2.516,-1.565,0,0,0
2026-03-10,AAPL,SHORT,IGNORE,42.8,neutral,11.0,8.0,2.8,0.0,45.4,260.83,0.008,4.106,2.53,1,1,1
2026-03-10,GOOGL,SHORT,IGNORE,43.6,neutral,11.0,8.0,3.6,0.0,53.9,307.04,-0.541,1.55,-1.264,0,1,0
2026-03-10,META,LONG,MONITOR,48.9,neutral,14.0,8.0,5.9,0.0,54.9,653.51,0.121,-6.171,-4.721,1,0,0
2026-03-10,AMZN,LONG,IGNORE,47.8,neutral,14.0,8.0,4.8,0.0,62.1,214.33,-0.784,-3.107,0.406,0,0,1
2026-03-10,TSLA,SHORT,MONITOR,50.2,neutral,11.0,8.0,10.2,0.0,42.6,399.24,-2.149,2.014,-0.008,0,1,0
2026-03-10,JPM,SHORT,MONITOR,48.9,neutral,14.0,8.0,5.9,0.0,29.7,288.73,0.419,1.832,0.637,1,1,1
2026-03-10,BAC,SHORT,MONITOR,50.6,neutral,14.0,8.0,7.6,0.0,29.8,48.56,0.082,3.789,2.636,1,1,1
2026-03-10,GS,SHORT,IGNORE,43.6,neutral,11.0,8.0,3.6,0.0,29.2,833.81,1.205,6.188,3.211,1,1,1
2026-03-10,PLTR,LONG,IGNORE,46.3,neutral,11.0,8.0,7.8,1.5,68.5,151.14,0.304,-0.126,2.607,1,0,1
2026-03-10,NFLX,LONG,IGNORE,42.3,neutral,8.0,8.0,7.8,2.5,80.9,96.94,-2.115,-1.681,-2.661,0,0,0
2026-03-10,COIN,LONG,MONITOR,48.3,neutral,11.0,8.0,9.8,1.5,65.2,196.52,1.074,-0.504,6.976,1,0,1
2026-03-10,SOFI,SHORT,MONITOR,51.3,neutral,14.0,8.0,9.8,1.5,40.2,18.29,-1.312,2.898,5.03,0,1,1
2026-03-10,ARM,SHORT,MONITOR,49.8,neutral,11.0,8.0,9.8,0.0,41.6,120.55,0.373,3.982,-5.608,1,1,0
2026-03-10,UNH,SHORT,MONITOR,50.8,neutral,14.0,8.0,7.8,0.0,46.8,282.34,-1.031,0.089,-1.852,0,1,0
2026-03-10,LMT,SHORT,IGNORE,47.5,neutral,14.0,8.0,4.5,0.0,51.6,651.22,0.269,0.802,2.286,1,1,1
2026-03-10,AVGO,LONG,MONITOR,53.2,neutral,14.0,8.0,10.2,0.0,56.1,342.58,-0.295,-5.961,-6.209,0,0,0
2026-03-10,TSM,SHORT,MONITOR,50.6,neutral,14.0,8.0,7.6,0.0,42.3,346.11,-2.152,2.53,0.039,0,1,1
2026-03-10,GLD,LONG,IGNORE,47.5,neutral,14.0,8.0,4.5,0.0,60.6,477.86,-0.339,-3.562,-3.89,0,0,0
2026-03-10,AMD,LONG,MONITOR,50.8,neutral,14.0,8.0,7.8,0.0,51.9,203.23,0.787,-4.842,-3.405,1,0,0
2026-03-10,WMT,SHORT,IGNORE,45.9,neutral,11.0,8.0,5.9,0.0,46.5,125.12,1.303,-1.119,0.032,1,0,1
2026-03-10,IWM,SHORT,MONITOR,52.0,neutral,17.0,8.0,6.0,0.0,36.1,252.91,0.201,2.672,1.131,1,1,1
2026-03-10,TLT,SHORT,IGNORE,46.0,neutral,17.0,8.0,0.0,0.0,41.3,88.28,1.291,1.971,0.94,1,1,1
